"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0033120","GO:0033120","positive regulation of RNA splicing",36,-0.209343322611826,-0.752823837434863,0.849236641221374,0.940091081292606,0.74383752105102,2274,"tags=25%, list=22%, signal=20%","Hspa8/Nup98/Exosc10/Srsf5/Rbm22/Zfp64/Slirp/Eif4a3/Cirbp"
"GO:0009261","GO:0009261","ribonucleotide catabolic process",95,-0.191696664244852,-0.832793305181459,0.850094876660342,0.940691694187827,0.744312749904886,2612,"tags=29%, list=25%, signal=22%","Gale/Nudt19/Eno2/Gapdh/Pank4/Hk2/Ppp2ca/Nudt3/Hif1a/Bpgm/Ddit4/Nudt4/Gpi1/Hprt1/Pfkfb2/Pde5a/Uox/Prkaa2/Sirt6/Eif6/Nudt7/Pgam1/Insr/Ogt/Ampd3/Nudt9/Upp1/Pkm"
"GO:0030038","GO:0030038","contractile actin filament bundle assembly",89,0.18266340842666,0.813650884510277,0.851203501094092,0.941001312383773,0.744557732158125,2947,"tags=37%, list=29%, signal=27%","Arhgap6/Phactr1/Pdlim1/Myoc/Tacr1/Met/Sh3pxd2b/Smad3/Ccdc88a/Kank4/Ppfia1/Itgb1bp1/Fam171a1/Wnt11/Srf/Abl1/Mtor/Clasp2/Tjp1/Arhgef10/Nox4/Clasp1/Tmeff2/Carmil1/Tsc1/Rapgef3/Arhgef10l/Zyx/Cd47/Dlc1/Ppp1r9a/Alms1/Braf"
"GO:0043149","GO:0043149","stress fiber assembly",89,0.18266340842666,0.813650884510277,0.851203501094092,0.941001312383773,0.744557732158125,2947,"tags=37%, list=29%, signal=27%","Arhgap6/Phactr1/Pdlim1/Myoc/Tacr1/Met/Sh3pxd2b/Smad3/Ccdc88a/Kank4/Ppfia1/Itgb1bp1/Fam171a1/Wnt11/Srf/Abl1/Mtor/Clasp2/Tjp1/Arhgef10/Nox4/Clasp1/Tmeff2/Carmil1/Tsc1/Rapgef3/Arhgef10l/Zyx/Cd47/Dlc1/Ppp1r9a/Alms1/Braf"
"GO:0051403","GO:0051403","stress-activated MAPK cascade",35,0.209772882969156,0.767414245150719,0.851546391752577,0.941001312383773,0.744557732158125,2327,"tags=29%, list=23%, signal=22%","Mid1/Foxo1/Taok1/Mapk13/Card9/Tgfb2/Map3k7/Taok3/Crhr2/Map3k13"
"GO:0008299","GO:0008299","isoprenoid biosynthetic process",20,-0.235609835464942,-0.730620706006094,0.851637764932563,0.941001312383773,0.744557732158125,272,"tags=30%, list=3%, signal=29%","Srd5a3/Fdft1/Mvk/Nus1/Pdss1/Idi2"
"GO:1902017","GO:1902017","regulation of cilium assembly",55,-0.200393972230942,-0.788614273887354,0.853281853281853,0.942028356481481,0.74537037037037,2682,"tags=36%, list=26%, signal=27%","Wdr44/Gdi2/Mapk15/Cep97/Bbs4/Rab11a/Dcdc2a/Yap1/Intu/Trim32/Atg5/Akt1/Ift20/Tmem67/Cyld/Dync2li1/Arf4/Atmin/Tbc1d7/Odf2"
"GO:0006506","GO:0006506","GPI anchor biosynthetic process",25,-0.227832517487083,-0.743806836369667,0.853515625,0.942028356481481,0.74537037037037,3128,"tags=48%, list=31%, signal=33%","Dpm1/Pigh/Cwh43/Pigq/Pgap3/Pigv/Dpm2/Pigu/Pigk/Pigp/Pgap1/Pigb"
"GO:0070873","GO:0070873","regulation of glycogen metabolic process",25,-0.22726602706724,-0.74195741008204,0.853515625,0.942028356481481,0.74537037037037,1815,"tags=32%, list=18%, signal=26%","Pask/Irs2/Adra1b/Akt2/Akt1/Gfpt1/Insr/Inpp5k"
"GO:0045920","GO:0045920","negative regulation of exocytosis",23,0.228337204483621,0.743029067137345,0.854166666666667,0.942397877329384,0.745662749988633,159,"tags=9%, list=2%, signal=9%","Il1rapl1/Atp9a"
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle",87,-0.187175742317442,-0.804079516077966,0.855822550831793,0.94366655158538,0.746666575609767,3076,"tags=39%, list=30%, signal=28%","Lsm10/Eif4ebp1/Poldip2/Sass6/Mtbp/Plrg1/Dynlt3/Dbf4/Tmod3/Anapc5/Rab11a/Birc5/Ptpn11/Ddx3x/Rb1/Klhl18/Anapc7/Cdc16/Ccnd1/Eif4g1/Akt1/Phb2/Hspa2/Ttl/Asns/Eif4e/Cdc25a/Vps4b/Rgcc/Ccne1/Brca2/Rps6kb1/Rrm1/Rrm2b"
"GO:0043029","GO:0043029","T cell homeostasis",22,0.228509056240737,0.735708089154338,0.855949895615866,0.94366655158538,0.746666575609767,955,"tags=14%, list=9%, signal=12%","Bcl2/Rc3h1/Ccnb2"
"GO:0090382","GO:0090382","phagosome maturation",20,-0.232279669165664,-0.720293936548889,0.857418111753372,0.94493564091163,0.747670729651025,2493,"tags=35%, list=24%, signal=27%","Spg11/Arl8b/Slc4a7/Rab43/Pikfyve/Slc9a9/Rab14"
"GO:0006469","GO:0006469","negative regulation of protein kinase activity",130,0.179241351563902,0.852522018573708,0.858050847457627,0.945283373539271,0.747945869561274,1492,"tags=19%, list=15%, signal=17%","Smyd3/Prkar2a/Prkcd/Zfyve28/Prkar2b/Hspb1/Ptpro/Cdk5rap3/Adar/Cdkn1b/Ptprt/Slc8a3/Hexim1/Smpd1/Nr2f2/Dbndd1/Mllt1/Ptpn6/Pkib/Ubash3b/Fem1a/Lats1/Slc8a1/Dusp22/Dab2ip"
"GO:0014020","GO:0014020","primary neural tube formation",88,0.180012038347243,0.801751625426978,0.858695652173913,0.945294807343281,0.747954916442582,3008,"tags=38%, list=29%, signal=27%","Plxnb2/Arid1a/St14/Lmo4/Kdm2a/Bmp7/Hectd1/Ski/Fzd1/Spint2/Tgfb2/Celsr1/Ptk7/Deaf1/Lrp2/Abl1/Lrp6/Bmp5/Sufu/Gatad2a/Tsc1/Brd2/Ift57/Rps7/Apaf1/Rgma/Dlc1/Mthfd1l/Tulp3/Grhl3/Luzp1/Fzd2/Sec24b"
"GO:0001832","GO:0001832","blastocyst growth",22,-0.228864588104463,-0.730377111425797,0.858508604206501,0.945294807343281,0.747954916442582,789,"tags=23%, list=8%, signal=21%","Cops2/Ints1/Zfp830/Brca2/Setdb1"
"GO:0034612","GO:0034612","response to tumor necrosis factor",100,-0.185302079069523,-0.813942513234431,0.860074626865672,0.946169537711995,0.748647037963571,878,"tags=12%, list=9%, signal=11%","Tnfrsf1a/Cyld/Zfp36l1/Endog/Sharpin/Insr/Asah1/Ppp2cb/Rps6kb1/Pid1/Inpp5k/Actn4"
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway",22,0.224258123551822,0.722021780098865,0.860125260960334,0.946169537711995,0.748647037963571,1795,"tags=27%, list=18%, signal=23%","Pawr/Rc3h1/Phpt1/Ptpn6/Dusp22/Dgkz"
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade",28,-0.22246002648741,-0.75186555901551,0.860687022900763,0.946438128503422,0.748859557699635,2134,"tags=32%, list=21%, signal=26%","Nod1/Prdx1/Zmpste24/Eif2ak2/Stk25/Klhdc10/Nbr1/Map2k1/Map2k2"
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway",92,0.182607742462726,0.818236462537148,0.866952789699571,0.94855561907585,0.750535000611058,2265,"tags=24%, list=22%, signal=19%","Irf7/Znrf1/Ptprs/Smpdl3b/Prkd1/Pum2/Mfhas1/Sirt2/Ninj1/Arf6/Ifi35/Dab2ip/Lgr4/Lyplal1/Ankrd17/Tyro3/Zc3hav1/Parp1/Tkfc/Appl2/Irf1/Peli1"
"GO:0051783","GO:0051783","regulation of nuclear division",89,0.180019200640377,0.80187259775504,0.86870897155361,0.94855561907585,0.750535000611058,2603,"tags=33%, list=25%, signal=25%","Igf1r/Smpd3/Phip/Eif4g3/Plcb1/Bub1b/Met/Sirt2/Bmp7/Pde3a/Fbxo5/L3mbtl1/Nusap1/Cdc23/Ndc80/Mki67/Chek1/Zwilch/Igf1/Rcc1/Calr/Mad1l1/Nuf2/Btc/Spdl1/Arhgap33os/Nup62/Cul7/Fgfr3"
"GO:0000018","GO:0000018","regulation of DNA recombination",82,0.182105185681059,0.800491372776566,0.864923747276688,0.94855561907585,0.750535000611058,2218,"tags=27%, list=22%, signal=21%","Rad50/Vps72/Shld2/Smchd1/Arid2/H1f0/Meaf6/Spidr/Mbtd1/Kmt5b/Atad5/Epc1/Rad18/Chek1/Ptprc/Pms2/Radx/Polq/Parp1/Ercc6/Abl1/Epc2"
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity",70,0.186562636574284,0.791017424729742,0.867647058823529,0.94855561907585,0.750535000611058,2013,"tags=21%, list=20%, signal=17%","Rps6ka5/Trim25/Trappc9/Prkd1/Erc1/Nts/Tgfbr3/Card9/Ripk1/Chuk/Trim8/Slco3a1/Mtdh/Ar/Rnf31"
"GO:0045453","GO:0045453","bone resorption",46,0.201600740230509,0.781629086688133,0.866803278688525,0.94855561907585,0.750535000611058,2654,"tags=35%, list=26%, signal=26%","Egfr/Ext1/Ppargc1b/Tpp1/Tns3/Ubash3b/Enpp1/Adrb2/Plekhm1/Snx10/Lrp6/Fshr/Nox4/Rac2/Prkca/Pth1r"
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation",52,0.195731245387157,0.77529371719258,0.867219917012448,0.94855561907585,0.750535000611058,2402,"tags=31%, list=23%, signal=24%","Rc3h1/Hspb1/Qki/Socs1/Ubash3b/Lrrc17/Gpr68/Cd74/Cdk6/Mafb/Fbxw7/Nrarp/Irf1/Cul4a/Gli3/Tob2"
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction",44,0.200608086829245,0.766776136924658,0.867924528301887,0.94855561907585,0.750535000611058,2569,"tags=36%, list=25%, signal=27%","Rasgef1a/Rasgrp1/Lztr1/Mapkap1/Notch2/Itpkb/Mmd2/Dab2ip/Tgfb2/Timp2/Dgkz/Ephb2/Igf1/Rapgef1/Nup62/Dgki"
"GO:0045005","GO:0045005","DNA-templated DNA replication maintenance of fidelity",43,-0.205037706298915,-0.763646459913878,0.867052023121387,0.94855561907585,0.750535000611058,942,"tags=14%, list=9%, signal=13%","Gen1/Tipin/Pcna/Cdk9/Brca2/Smarcal1"
"GO:0030042","GO:0030042","actin filament depolymerization",43,-0.204400418772994,-0.761272933737147,0.867052023121387,0.94855561907585,0.750535000611058,3402,"tags=42%, list=33%, signal=28%","Specc1l/Swap70/Sptan1/Plekhh2/Shroom2/Tmod3/Pdxp/Twf2/Dmtn/Mtpn/Gsn/Cfl2/Pik3ca/Mical2/Capza1b/Dstn/Wdr1/Lima1"
"GO:0035601","GO:0035601","protein deacylation",43,-0.204313000509115,-0.76094735143842,0.86897880539499,0.94855561907585,0.750535000611058,2311,"tags=28%, list=23%, signal=22%","Sirt3/Hdac3/Tppp/Zzz3/Mapt/Kat14/Prkaa2/Sirt6/Hdac10/Nek3/Ppt1/Abhd12"
"GO:0098732","GO:0098732","macromolecule deacylation",43,-0.204313000509115,-0.76094735143842,0.86897880539499,0.94855561907585,0.750535000611058,2311,"tags=28%, list=23%, signal=22%","Sirt3/Hdac3/Tppp/Zzz3/Mapt/Kat14/Prkaa2/Sirt6/Hdac10/Nek3/Ppt1/Abhd12"
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors",30,-0.222498368072788,-0.756758061024182,0.867052023121387,0.94855561907585,0.750535000611058,3821,"tags=50%, list=37%, signal=31%","Itprip/Skil/Psen2/Tmbim1/Brca1/Faim/Gpx1/Faf1/Cflar/Hgf/Ddx3x/Bmpr1b/Hmgb2/Park7/Pea15a"
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation",32,0.210648052924067,0.756586724370882,0.866388308977035,0.94855561907585,0.750535000611058,1323,"tags=16%, list=13%, signal=14%","Tenm4/Ptpra/Qki/Ptprz1/Prpf19"
"GO:0060071","GO:0060071","Wnt signaling pathway, planar cell polarity pathway",32,0.209001414154937,0.75067247538892,0.868475991649269,0.94855561907585,0.750535000611058,2946,"tags=38%, list=29%, signal=27%","Wnt7a/Gpc3/Fzd1/Wnt7b/Celsr1/Ptk7/Wnt11/Abl1/Lrp6/Ryk/Grhl3/Fzd2"
"GO:0033238","GO:0033238","regulation of amine metabolic process",29,-0.221188956669155,-0.749700512631984,0.864503816793893,0.94855561907585,0.750535000611058,2187,"tags=24%, list=21%, signal=19%","Fh1/Epas1/Aldh2/Hprt1/Park7/Comt/Vps35"
"GO:0043616","GO:0043616","keratinocyte proliferation",34,0.20585640534425,0.748069894135681,0.867088607594937,0.94855561907585,0.750535000611058,2800,"tags=41%, list=27%, signal=30%","Bcl11b/Cask/Prkd1/Notch2/Stxbp4/Zeb1/Efnb2/Fermt1/Ptprk/Nfatc1/Nfkbiz/Ift57/Kdf1/Cd109"
"GO:1903580","GO:1903580","positive regulation of ATP metabolic process",26,-0.223815986997279,-0.739914153577036,0.866279069767442,0.94855561907585,0.750535000611058,1043,"tags=15%, list=10%, signal=14%","Prkaa2/Map2k1/Insr/Pid1"
"GO:1900026","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",32,-0.212181948753087,-0.735456186825532,0.866156787762906,0.94855561907585,0.750535000611058,2531,"tags=34%, list=25%, signal=26%","Enpp2/Triobp/Lims2/Rac1/C1qbp/Mdk/Rac3/Nedd9/Nrp1/Has2/P4hb"
"GO:0002313","GO:0002313","mature B cell differentiation involved in immune response",22,0.223325319062614,0.719018521411442,0.866388308977035,0.94855561907585,0.750535000611058,1576,"tags=27%, list=15%, signal=23%","Lfng/Notch2/Enpp1/Irf8/St3gal1/Phf14"
"GO:0002093","GO:0002093","auditory receptor cell morphogenesis",21,0.223766875732435,0.715048069667933,0.867768595041322,0.94855561907585,0.750535000611058,3367,"tags=43%, list=33%, signal=29%","Atp2b2/Whrn/Myo3a/Clic5/Myo3b/Sec24b/Pls1/Pcdh15/Ripor2"
"GO:0046785","GO:0046785","microtubule polymerization",65,0.190310699763816,0.788653846809555,0.87012987012987,0.949464303547057,0.751253987970826,1903,"tags=22%, list=19%, signal=18%","Fgf13/Nav3/Nde1/Akap9/Cdkn1b/Arhgef7/Met/Togaram1/Fbxo5/Pde4dip/Hdgfl3/Tbcd/Map2/Slain1"
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly",106,-0.182417980634839,-0.806035586688764,0.871028037383178,0.950096468302295,0.751754181913508,2489,"tags=26%, list=24%, signal=20%","Twf2/Dmtn/Prkcz/Mtpn/Hspa8/Trim9/Sorl1/Fbxl2/Ddx3x/Src/Cptp/Gsn/Jmjd6/Riok3/Mkks/Pex5/Capza1b/Stmn1/Lcmt1/Ssh1/Vdac2/Lamp2/Sgk1/Pfn2/Tmsb4x/Aida/Vps35/Arhgef2"
"GO:0021884","GO:0021884","forebrain neuron development",23,-0.220048716941819,-0.713925394026125,0.871647509578544,0.950424287795119,0.75201356575806,1247,"tags=17%, list=12%, signal=15%","Nrp2/Nrp1/Lhx6/Nhlh2"
"GO:0018205","GO:0018205","peptidyl-lysine modification",98,0.18130897860541,0.81840310772915,0.872844827586207,0.950970782385256,0.752445974052622,1616,"tags=18%, list=16%, signal=16%","Arnt/Ehmt1/Crebbp/Ube2i/Pias1/Bcl11a/Ep300/Zmiz1/Hdac4/Zmiz2/Sirt2/Setd3/Eya1/Sox4/Sirt4/Kmt2a/Zfp451/Ifih1"
"GO:0006513","GO:0006513","protein monoubiquitination",42,-0.205346542865719,-0.760736266820804,0.872623574144487,0.950970782385256,0.752445974052622,3472,"tags=45%, list=34%, signal=30%","Fancm/Cbl/Zfp598/Rbx1/Ube4b/Klhl12/Birc2/Rnf126/Rnf10/Trim37/Ubb/Fbxl2/Pdcd6/Wdr48/Fancl/Ube3d/Stub1/Skp1/Ube2d3"
"GO:0061005","GO:0061005","cell differentiation involved in kidney development",34,-0.210386795516792,-0.74162085913013,0.873106060606061,0.950970782385256,0.752445974052622,1704,"tags=21%, list=17%, signal=17%","Glis2/Pax2/Ednra/Wwtr1/Myo1e/Asxl1/Prom1"
"GO:0002685","GO:0002685","regulation of leukocyte migration",109,0.177243252615226,0.817111840012646,0.873949579831933,0.951194210335705,0.75262275914941,1558,"tags=16%, list=15%, signal=13%","Pecam1/Vegfc/Smpd3/Ano6/Pawr/Pdgfd/Fut9/St3gal4/Plcb1/Tacr1/Ninj1/Ptk2/Cd200r1/Camk1d/Lrch1/Bcr/Cd74"
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process",148,-0.174093783558364,-0.816094109965519,0.873857404021938,0.951194210335705,0.75262275914941,1929,"tags=19%, list=19%, signal=16%","Ldha/Epas1/Got1/Pgp/Aldh2/Dhcr24/Nus1/Msmo1/Agtr2/H6pd/Nsdhl/Sod1/Errfi1/Lhcgr/Tph2/Ddt/Prkaa2/Fev/Cyp39a1/Asah1/Park7/Sptssa/Isyna1/Slc27a5/Idi2/Vps35/Scp2/Slc24a5"
"GO:0042092","GO:0042092","type 2 immune response",20,0.225027537699534,0.707952452411874,0.875776397515528,0.95283448871715,0.753920612761009,2250,"tags=25%, list=22%, signal=20%","Dennd1b/Kmt2a/Cd74/Gba1/Irf1"
"GO:0051261","GO:0051261","protein depolymerization",86,-0.184517961750226,-0.792446939596126,0.876611418047882,0.953394899920689,0.754364032434597,2646,"tags=33%, list=26%, signal=24%","Dysf/Shroom2/Tmod3/Pdxp/Twf2/Dmtn/Ccsap/Mtpn/Hspa8/Tpx2/Sh3gl1/Dnajc6/Gsn/Cfl2/Pik3ca/Mical2/Wdr47/Synj1/Capza1b/Stmn1/Vps4b/Dstn/Wdr1/Lima1/Apc2/Sgk1/Ccn2/Arhgef2"
"GO:0009988","GO:0009988","cell-cell recognition",29,0.214904629056236,0.742950612089626,0.878661087866109,0.954716689313846,0.755409884868603,1710,"tags=21%, list=17%, signal=17%","Nck2/St6galnac6/Ephb1/Adam32/Arsa/Zp1"
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis",31,-0.21486003389874,-0.738836349650824,0.878787878787879,0.954716689313846,0.755409884868603,3059,"tags=45%, list=30%, signal=32%","Psen2/Sppl2b/Sppl2a/Myh9/Gpld1/Snx9/Ncstn/Psen1/Timp3/Pacsin3/Adra2a/Prkcq/Adam8/Timp4"
"GO:0045682","GO:0045682","regulation of epidermis development",31,-0.21408417563383,-0.7361684161227,0.878787878787879,0.954716689313846,0.755409884868603,1187,"tags=16%, list=12%, signal=14%","Errfi1/Srsf6/Ppard/Zfp36l1/Sgpp1"
"GO:0060324","GO:0060324","face development",42,-0.204540513320213,-0.757750212617807,0.880228136882129,0.955932889179572,0.756372190661336,1355,"tags=19%, list=13%, signal=17%","Ednra/Mkks/Mmp2/Rara/Map2k1/Plekha1/Map2k2/Pdgfra"
"GO:0006282","GO:0006282","regulation of DNA repair",151,0.170603823080228,0.829039372698317,0.881465517241379,0.956927956786634,0.757159527800092,2253,"tags=26%, list=22%, signal=20%","Arid1b/Egfr/Arid1a/Tmem161a/Ino80/Npas2/Atxn7/Ino80d/Vps72/Shld2/Smchd1/Arid2/Eya1/Fam168a/Meaf6/Dpf3/Spire2/Spidr/Axin2/Mbtd1/Smarca4/Eya2/Pbrm1/Hsf1/Kmt5b/Supt3/Apbb1/Epc1/Chek1/Radx/Tada2b/Usp22/Polq/Smarcd2/Parp1/Ercc6/Abl1/Epc2/Cul4a"
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation",49,0.199242702782288,0.775387469881567,0.882226980728051,0.957405827592714,0.757537638222423,2273,"tags=27%, list=22%, signal=21%","Foxp1/Rc3h1/Rora/Socs1/Tox/Kmt2a/Rorc/Sh3rf1/Sash3/Ncor1/Mtor/Irf1/Nfkbiz"
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration",31,-0.213650875405772,-0.734678432373783,0.884469696969697,0.959490242799307,0.759186910586524,2143,"tags=26%, list=21%, signal=20%","C1qbp/Cxcl12/Abl2/Fadd/Nedd9/Pla2g7/Adam8/Cxcl14"
"GO:1903053","GO:1903053","regulation of extracellular matrix organization",43,-0.200248130007794,-0.745808067916506,0.886319845857418,0.9611474310972,0.760498143997785,2477,"tags=28%, list=24%, signal=21%","Angptl7/Cflar/Lamc1/Rb1/Abl2/Aebp1/Fscn1/Rgcc/Tnfrsf1a/Has2/Nid1/Lamb1"
"GO:0070936","GO:0070936","protein K48-linked ubiquitination",60,-0.192139226662602,-0.770006747469816,0.886973180076628,0.961506030057604,0.76078188178348,1675,"tags=20%, list=16%, signal=17%","Trim65/Rnf6/Ube2d1/Ube2q2l/Dtx4/Ube2a/Bfar/Rnf146/Fbxo7/Skp1/Ube2d3/Ube2b"
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process",163,-0.172074476019664,-0.817907316242511,0.891500904159132,0.965711630096043,0.764109520104251,2957,"tags=31%, list=29%, signal=23%","Trib1/Psmd14/Csnk2a2/Oaz1/Chfr/Psen1/Gipc1/Aurka/Mapk8/Egf/Eif2a/Rpl23/Zfand2a/Trim67/Usp14/Ubb/Bag5/Sumo1/Lrrk2/Zer1/Desi1/Pabir1/Rpl5/Bbs7/Usp19/Nudt15/Osbpl7/Akt1/Anks1/Usp5/Bag2/Tmem67/Gclc/Sumo3/Psme1/Fzr1/Atxn3/Sirt6/Csnk1e/Ophn1/Taf9/Stub1/Ubxn2a/Traf7/Zyg11b/Uchl5/Aqp11/Gabarapl2/Ogt/Park7/Psme3"
"GO:0031122","GO:0031122","cytoplasmic microtubule organization",48,-0.19570183347153,-0.753931677570676,0.891221374045801,0.965711630096043,0.764109520104251,1966,"tags=23%, list=19%, signal=19%","Ift172/Ezr/Tbcb/Tppp/Tubgcp5/Tubgcp3/Slain2/Trdn/Cript/Tubgcp2/Tubgcp4"
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination",118,-0.178762072740776,-0.80733800298044,0.892249527410208,0.966047511024265,0.764375282477694,2984,"tags=31%, list=29%, signal=22%","Recql5/Helq/Smc6/Psmd14/Setd2/Exd2/Sfpq/Nabp1/Rnf138rt1/Mcm4/Mcm6/Ap5z1/Htatsf1/Mrgbp/Ing3/Rmi2/Parpbp/Poll/Xrcc2/Rad51ap1/Wdr48/Recql/Ruvbl1/Rad52/Sirt6/Gen1/Terf2ip/Yeats4/Sem1/Nabp2/Rec8/Slx4/Brca2/Fan1/Mcm8/Nsmce1/Helb"
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway",80,-0.184620492687352,-0.789056743038944,0.892665474060823,0.966047511024265,0.764375282477694,2114,"tags=25%, list=21%, signal=20%","Lrrk2/Ddx3x/Src/Gskip/Tnks/Rspo2/Col1a1/Bmal1/Ttc21b/Aspm/Bambi/Ruvbl1/Ppm1a/Rps12/Csnk1e/Tmem9/Gprc5b/Rnf146/Ube2b/Vps35"
"GO:0048489","GO:0048489","synaptic vesicle transport",35,0.199139366750003,0.728513545941568,0.892783505154639,0.966047511024265,0.764375282477694,2314,"tags=31%, list=23%, signal=24%","Nlgn1/Ap1s2/Borcs5/Ap3d1/Dnm3/Lin7a/Map2/Bloc1s4/Kif5c/Madd/Ap3s2"
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",49,-0.19256567243534,-0.748519839652651,0.893457943925234,0.966075715855296,0.764397599263816,958,"tags=12%, list=9%, signal=11%","Adam8/Tnfrsf1a/Ticam1/Csf1r/Akap12/Arhgef2"
"GO:0051955","GO:0051955","regulation of amino acid transport",38,0.19872665429911,0.734974089031719,0.893305439330544,0.966075715855296,0.764397599263816,1188,"tags=18%, list=12%, signal=16%","Htr2c/Slc43a2/Adora2a/Grm7/Grin2b/Nr3c1/Ntsr1"
"GO:0046474","GO:0046474","glycerophospholipid biosynthetic process",122,-0.17721842811349,-0.804246443607469,0.901515151515151,0.966420361247948,0.764670296430732,852,"tags=11%, list=8%, signal=11%","Impa1/Pgap1/Far1/Dgkg/Pigb/Etnk1/Chpt1/Htr2b/Fabp5/Smg1/Pik3c2b/Pip4k2b/Pik3cd/Pip5k1c"
"GO:1900180","GO:1900180","regulation of protein localization to nucleus",122,-0.17719133816539,-0.804123504956848,0.901515151515151,0.966420361247948,0.764670296430732,2680,"tags=33%, list=26%, signal=25%","Ipo7/Mapk14/Ipo5/Nup54/Yap1/Nf2/Edn1/Hdac3/Sumo1/Sesn2/Polr1a/Src/Hnrnpm/Xbp1/Rassf5/Nvl/Rab23/Akt1/Glis2/Agtr2/Ufm1/Jup/Nutf2/Ran/Akap1/Sumo3/Nf1/Bag3/Rbm22/Angpt1/Wwtr1/Prkcq/Nolc1/Sirt6/Ywhaz/Tnfrsf1a/Ctnna1/Ogt/Park7/Glul"
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion",95,0.176296052564685,0.797136095857137,0.896842105263158,0.966420361247948,0.764670296430732,959,"tags=13%, list=9%, signal=12%","Smoc2/Dbn1/Smoc1/Spock2/Dock5/Prex1/Myoc/Smad3/Ninj1/Map4k4/Dmd/Prkce"
"GO:0008286","GO:0008286","insulin receptor signaling pathway",97,0.176284310887201,0.794955825908025,0.901075268817204,0.966420361247948,0.764670296430732,688,"tags=10%, list=7%, signal=10%","Foxo1/Pik3r3/Igf1r/Prkcd/Rhoq/Ptprf/Phip/Ptpra/Plcb1/Bcar3"
"GO:0061572","GO:0061572","actin filament bundle organization",132,-0.172560705167354,-0.79395591864595,0.902071563088512,0.966420361247948,0.764670296430732,2725,"tags=27%, list=27%, signal=20%","Bloc1s6/Ttc8/Bbs4/Pdxp/Dmtn/Sdc4/Nf2/Sorbs3/Myo1b/Rhpn1/Rac1/Synpo/Src/Lcp1/Tac1/Ezr/Abl2/Pak2/Mkks/Prkcq/Synpo2/Nrp1/Stmn1/Fscn1/Aif1l/Rgcc/Spag6l/Coro2b/Lima1/Arrb1/Frmd7/Shtn1/Pfn2/Ccn2/Inpp5k/Actn4"
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus",74,0.182303690266694,0.778554613368351,0.896774193548387,0.966420361247948,0.764670296430732,902,"tags=12%, list=9%, signal=11%","Ptpn5/Prkcd/Crebbp/Cdk5rap3/Prkd1/Tcf7l2/Ep300/Fyn/Akap5"
"GO:0006639","GO:0006639","acylglycerol metabolic process",78,-0.183435463713549,-0.778382482800729,0.90036231884058,0.966420361247948,0.764670296430732,2668,"tags=27%, list=26%, signal=20%","Dgat2/Gk5/Cat/Lpin2/Angptl3/Sorl1/Ptpn11/Sel1l/Acsl1/Ccnc/Abhd2/Pnpla2/Gnpat/Cnep1r1/Dgkg/Slc37a4/Lipc/Dbi/Cpt1a/Abhd12/Slc27a5"
"GO:1903707","GO:1903707","negative regulation of hemopoiesis",55,0.18916775556372,0.764181116087765,0.894628099173554,0.966420361247948,0.764670296430732,2402,"tags=31%, list=23%, signal=24%","Rc3h1/Hspb1/Cebpa/Qki/Socs1/Ubash3b/Lrrc17/Gpr68/Cd74/Cdk6/Mafb/Fbxw7/Nrarp/Irf1/Cul4a/Gli3/Tob2"
"GO:0050871","GO:0050871","positive regulation of B cell activation",48,0.19595568701363,0.763820248031498,0.901673640167364,0.966420361247948,0.764670296430732,2494,"tags=29%, list=24%, signal=22%","Bcl2/Shld2/Cd74/Kmt5b/Atad5/Sash3/Ptprc/Pms2/Sh3kbp1/Ephb2/Vav3/Peli1/Slc39a10/Hmces"
"GO:0006903","GO:0006903","vesicle targeting",52,-0.194696806687393,-0.762482602832945,0.896153846153846,0.966420361247948,0.764670296430732,3116,"tags=31%, list=30%, signal=22%","Mapk15/Exoc5/Naglu/Klhl12/Psen1/Fam91a1/Pdcd6/Sar1b/Ahi1/5730455P16Rik/Trappc3/Exoc1/Wipi1/Sec16a/Ap1ar/Trappc6b"
